_2_fwd_2_VERTICAL_0_PM_PV_zr_FP,_2_fwd_2_VERTICAL_1_STEM_PM_PV_zr_bulbNose,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_End,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_Start,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_ar_end,_2_fwd_2_VERTICAL_2_FRAME_seg01_PM_PV_zr_end,_2_fwd_2_VERTICAL_2_FRAME_seg02_PM_PV_zr_end,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_u_02,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_v_02,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_ax_end,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_sp,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_t_angle,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_t_02,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_u_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_v_03,_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp,f(x),FORCES,RTRWPMIX,ct_ffw_HP01_value,Design ID,Ancestry,FSOPT_Generation,FSOPT_Design_ID,FSOPT_Parent_ID
0.8111764706,0.8647058824,0.1223529412,0.6341176471,0.5662745098,0.602745098,0.8974117647,0.4329411765,0.542745098,8.870588235,0.127254902,0.128627451,0.372,0.4823529412,0.432,0.8954901961,,-0.3438856,-0.3812805,6.93087,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00133,,1,03_OPT/00/NSGA1_000/DES_00133,
0.8164705882,0.8823529412,0.1047058824,0.6176470588,0.6519607843,0.5415686275,0.9091764706,0.4517647059,0.6462745098,6.235294118,0.1370588235,0.1882352941,0.508,0.4764705882,0.476,0.7578431373,,-0.1139904,-0.3112275,7.01779,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00134,,1,03_OPT/00/NSGA1_000/DES_00134,
0.8376470588,0.9098039216,0.1125490196,0.6329411765,0.6445098039,0.562745098,0.9072941176,0.4141176471,0.4643137255,1.129411765,0.1221568627,0.1145098039,0.32,0.4156862745,0.438,0.8241176471,,-0.1891572,-0.3223888,7.27279,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00135,,1,03_OPT/00/NSGA1_000/DES_00135,
0.81,0.8911764706,0.1050980392,0.6447058824,0.6221568627,0.5690196078,0.9204705882,0.4517647059,0.6274509804,1.458823529,0.127254902,0.1176470588,0.484,0.4568627451,0.458,0.8062745098,,-0.1860849,-0.2754676,6.97442,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00136,,1,03_OPT/00/NSGA1_000/DES_00136,
0.8147058824,0.9009803922,0.111372549,0.6847058824,0.6705882353,0.548627451,0.8988235294,0.4070588235,0.6337254902,6.070588235,0.1166666667,0.128627451,0.432,0.4647058824,0.466,0.87,,-0.5437871,-0.3839265,7.06649,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00137,,1,03_OPT/00/NSGA1_000/DES_00137,
0.8088235294,0.8431372549,0.102745098,0.6447058824,0.5737254902,0.5447058824,0.8969411765,0.3717647059,0.5270588235,4.258823529,0.1268627451,0.2274509804,0.404,0.4431372549,0.508,0.8623529412,,-0.5179991,-0.5893349,6.84789,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00138,,1,03_OPT/00/NSGA1_000/DES_00138,
0.81,0.9284313725,0.1062745098,0.6282352941,0.6184313725,0.5831372549,0.9049411765,0.4752941176,0.6211764706,7.717647059,0.1441176471,0.1396078431,0.456,0.4450980392,0.488,0.9311764706,,0.4637117,0.1475059,7.08101,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00139,,1,03_OPT/00/NSGA1_000/DES_00139,
0.8223529412,0.8598039216,0.1039215686,0.6929411765,0.7376470588,0.5478431373,0.9181176471,0.4447058824,0.5239215686,9.529411765,0.1158823529,0.09568627451,0.392,0.4411764706,0.448,0.8292156863,,-0.5454829,-0.3636034,7.05681,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00140,,1,03_OPT/00/NSGA1_000/DES_00140,
0.82,0.8480392157,0.1164705882,0.6247058824,0.6966666667,0.5784313725,0.9011764706,0.3905882353,0.4141176471,2.611764706,0.138627451,0.1992156863,0.486,0.4549019608,0.438,0.8929411765,,-0.1852074,-0.3353382,7.01558,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00141,,1,03_OPT/00/NSGA1_000/DES_00141,
0.8311764706,0.9,0.1192156863,0.6282352941,0.6296078431,0.5376470588,0.9054117647,0.4447058824,0.7090196078,3.435294118,0.1284313725,0.1992156863,0.374,0.4549019608,0.488,0.8878431373,,-0.1523174,-0.2191181,7.20105,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00142,,1,03_OPT/00/NSGA1_000/DES_00142,
0.84,0.8980392157,0.1007843137,0.7105882353,0.4582352941,0.5603921569,0.8927058824,0.4235294118,0.4737254902,7.058823529,0.1264705882,0.2149019608,0.406,0.4705882353,0.46,0.8266666667,,-0.4664303,-0.2315119,7.17133,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00143,,1,03_OPT/00/NSGA1_000/DES_00143,
0.8094117647,0.8784313725,0.1074509804,0.6270588235,0.4433333333,0.5580392157,0.9035294118,0.4117647059,0.6964705882,9.035294118,0.1249019608,0.1835294118,0.434,0.4254901961,0.36,0.8750980392,,-0.4015181,-0.5293577,6.87523,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00144,,1,03_OPT/00/NSGA1_000/DES_00144,
0.8123529412,0.8588235294,0.1082352941,0.6658823529,0.57,0.5196078431,0.9007058824,0.3223529412,0.6180392157,5.905882353,0.1488235294,0.1631372549,0.478,0.4235294118,0.462,0.8088235294,,-0.1968759,-0.3336419,6.90843,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00145,,1,03_OPT/00/NSGA1_000/DES_00145,
0.8117647059,0.9058823529,0.1054901961,0.6494117647,0.5849019608,0.5643137255,0.9138823529,0.4564705882,0.5678431373,8.047058824,0.1311764706,0.1521568627,0.378,0.4784313725,0.414,0.8980392157,,-0.1231703,-0.2690682,7.01503,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00146,,1,03_OPT/00/NSGA1_000/DES_00146,
0.8582352941,0.8843137255,0.1168627451,0.6305882353,0.7488235294,0.5376470588,0.8955294118,0.4423529412,0.6588235294,9.529411765,0.1280392157,0.1898039216,0.458,0.4960784314,0.492,0.7807843137,,0.07622067,0.09889961,7.42123,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00147,,1,03_OPT/00/NSGA1_000/DES_00147,
0.8352941176,0.9411764706,0.1231372549,0.6082352941,0.5476470588,0.5392156863,0.9054117647,0.3788235294,0.5929411765,2.117647059,0.1354901961,0.2070588235,0.4,0.4294117647,0.438,0.8343137255,,0.04601678,-0.1837759,7.36777,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00148,,1,03_OPT/00/NSGA1_000/DES_00148,
0.8423529412,0.8441176471,0.1039215686,0.6529411765,0.7003921569,0.5509803922,0.8945882353,0.3341176471,0.5176470588,0.6352941176,0.1456862745,0.1396078431,0.488,0.4235294118,0.494,0.8368627451,,0.06596493,-0.1201787,7.18216,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00149,,1,03_OPT/00/NSGA1_000/DES_00149,
0.8423529412,0.8980392157,0.1003921569,0.6976470588,0.551372549,0.557254902,0.8922352941,0.4376470588,0.5898039216,-0.8470588235,0.1319607843,0.191372549,0.488,0.3862745098,0.48,0.9107843137,,-0.1074143,-0.03156039,7.22321,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00150,,1,03_OPT/00/NSGA1_000/DES_00150,
0.8035294118,0.8578431373,0.1043137255,0.6141176471,0.5923529412,0.5423529412,0.8818823529,0.4329411765,0.6525490196,6.894117647,0.1256862745,0.2321568627,0.462,0.4725490196,0.482,0.9541176471,,-0.4668042,-0.6185515,6.83762,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00151,,1,03_OPT/00/NSGA1_000/DES_00151,
0.8211764706,0.8931372549,0.1035294118,0.62,0.7339215686,0.5517647059,0.9030588235,0.4376470588,0.5584313725,-2.494117647,0.1119607843,0.1992156863,0.408,0.4235294118,0.456,0.9209803922,,-0.5266325,-0.5587983,7.10915,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00152,,1,03_OPT/00/NSGA1_000/DES_00152,
0.7941176471,0.8470588235,0.1098039216,0.6752941176,0.7003921569,0.5525490196,0.9152941176,0.4588235294,0.5741176471,3.6,0.13,0.1725490196,0.498,0.4,0.47,0.8598039216,,-0.4223678,-0.3961749,6.79456,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00153,,1,03_OPT/00/NSGA1_000/DES_00153,
0.8288235294,0.8803921569,0.1066666667,0.6482352941,0.5998039216,0.5745098039,0.896,0.3388235294,0.5521568627,3.435294118,0.1354901961,0.1364705882,0.486,0.4529411765,0.494,0.8394117647,,-0.1766756,-0.3167947,7.09809,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00154,,1,03_OPT/00/NSGA1_000/DES_00154,
0.8111764706,0.8392156863,0.1125490196,0.7305882353,0.6445098039,0.5298039216,0.9223529412,0.4635294118,0.5835294118,4.258823529,0.132745098,0.1098039216,0.484,0.3803921569,0.49,0.9464705882,,-0.24992,-0.05676324,6.90155,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00155,,1,03_OPT/00/NSGA1_000/DES_00155,
0.8164705882,0.9019607843,0.1101960784,0.7364705882,0.6035294118,0.5705882353,0.9110588235,0.4752941176,0.5521568627,3.6,0.1252941176,0.1364705882,0.494,0.4784313725,0.444,0.9235294118,,-0.2270488,0.03063868,7.05874,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00156,,1,03_OPT/00/NSGA1_000/DES_00156,
0.7941176471,0.8823529412,0.1098039216,0.6541176471,0.7749019608,0.5815686275,0.9011764706,0.3952941176,0.351372549,3.435294118,0.1201960784,0.1176470588,0.484,0.4019607843,0.422,0.8980392157,,-0.4089816,-0.5138806,6.89027,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00157,,1,03_OPT/00/NSGA1_000/DES_00157,
0.7888235294,0.8441176471,0.1058823529,0.6823529412,0.5178431373,0.5894117647,0.9171764706,0.4070588235,0.511372549,5.905882353,0.1092156863,0.2258823529,0.436,0.468627451,0.458,0.8725490196,,-0.6092376,-0.4985933,6.66444,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00158,,1,03_OPT/00/NSGA1_000/DES_00158,
0.7841176471,0.8931372549,0.1066666667,0.6952941176,0.4582352941,0.5815686275,0.896,0.3905882353,0.3984313725,5.576470588,0.1350980392,0.16,0.464,0.3803921569,0.482,0.9235294118,,-0.2723131,-0.3770292,6.71106,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00159,,1,03_OPT/00/NSGA1_000/DES_00159,
0.7876470588,0.8598039216,0.1007843137,0.6376470588,0.6705882353,0.5729411765,0.9576470588,0.3505882353,0.6588235294,7.882352941,0.1362745098,0.1945098039,0.416,0.431372549,0.37,0.8980392157,,-0.3459797,-0.5782528,6.73875,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00160,,1,03_OPT/00/NSGA1_000/DES_00160,
0.8282352941,0.8647058824,0.1054901961,0.7023529412,0.5774509804,0.5729411765,0.9134117647,0.3976470588,0.5741176471,6.070588235,0.1252941176,0.1866666667,0.454,0.4392156863,0.49,0.928627451,,-0.530179,-0.2971248,7.05007,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00161,,1,03_OPT/00/NSGA1_000/DES_00161,
0.7894117647,0.8568627451,0.1137254902,0.5847058824,0.7041176471,0.5690196078,0.9247058824,0.4635294118,0.511372549,1.458823529,0.1260784314,0.1741176471,0.434,0.3098039216,0.412,0.8725490196,,-0.3012171,-0.5922197,6.77975,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00163,,1,03_OPT/00/NSGA1_000/DES_00163,
0.8147058824,0.8284313725,0.1074509804,0.6823529412,0.6184313725,0.628627451,0.9134117647,0.4447058824,0.5678431373,3.270588235,0.1292156863,0.1803921569,0.416,0.431372549,0.462,0.9311764706,,-0.4240849,-0.3804696,6.89955,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00164,,1,03_OPT/00/NSGA1_000/DES_00164,
0.7947058824,0.8362745098,0.1015686275,0.6282352941,0.607254902,0.6090196078,0.8964705882,0.4517647059,0.5678431373,5.247058824,0.1241176471,0.1458823529,0.49,0.2901960784,0.444,0.8623529412,,-0.3891044,-0.5487899,6.73316,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00165,,1,03_OPT/00/NSGA1_000/DES_00165,
0.8094117647,0.8666666667,0.108627451,0.6658823529,0.607254902,0.611372549,0.9082352941,0.3670588235,0.4705882353,7.717647059,0.1068627451,0.2258823529,0.37,0.4921568627,0.462,0.9362745098,,-0.7911891,-0.5507276,6.9152,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00166,,1,03_OPT/00/NSGA1_000/DES_00166,
0.8129411765,0.8735294118,0.1054901961,0.6305882353,0.5774509804,0.5478431373,0.9265882353,0.44,0.6368627451,7.552941176,0.08411764706,0.2698039216,0.322,0.4117647059,0.45,0.8750980392,,-0.8611539,-0.6080008,6.94172,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00167,,1,03_OPT/00/NSGA1_000/DES_00167,
0.7917647059,0.8598039216,0.1011764706,0.7,0.5811764706,0.5925490196,0.92,0.4776470588,0.4643137255,3.6,0.1205882353,0.1615686275,0.5,0.4647058824,0.392,0.9158823529,,-0.5076572,-0.432794,6.73535,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00168,,1,03_OPT/00/NSGA1_000/DES_00168,
0.8005882353,0.8323529412,0.1019607843,0.6623529412,0.4582352941,0.5674509804,0.9214117647,0.4682352941,0.5019607843,11.50588235,0.1154901961,0.1631372549,0.428,0.368627451,0.48,0.8394117647,,-0.5859932,-0.5493578,6.75436,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00169,,1,03_OPT/00/NSGA1_000/DES_00169,
0.8194117647,0.8137254902,0.1149019608,0.6376470588,0.6445098039,0.5580392157,0.9242352941,0.5035294118,0.6054901961,6.235294118,0.1209803922,0.2211764706,0.432,0.4058823529,0.4,0.9184313725,,-0.4591823,-0.4266664,6.93823,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00170,,1,03_OPT/00/NSGA1_000/DES_00170,
0.83,0.8215686275,0.1047058824,0.6505882353,0.3650980392,0.5752941176,0.9035294118,0.36,0.7466666667,4.094117647,0.11,0.2462745098,0.314,0.4803921569,0.442,0.9158823529,,-0.6913115,-0.5685808,6.99769,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00171,,1,03_OPT/00/NSGA1_000/DES_00171,
0.8176470588,0.8274509804,0.1262745098,0.6847058824,0.4992156863,0.5666666667,0.9185882353,0.5647058824,0.6807843137,8.870588235,0.1162745098,0.1662745098,0.394,0.4254901961,0.43,0.8776470588,,-0.4453416,-0.173949,6.90686,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00172,,1,03_OPT/00/NSGA1_000/DES_00172,
0.8105882353,0.8362745098,0.102745098,0.7164705882,0.5252941176,0.5737254902,0.9176470588,0.4611764706,0.4988235294,4.258823529,0.1288235294,0.2101960784,0.394,0.4470588235,0.49,0.9541176471,,-0.5497577,-0.4360169,6.84664,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00173,,1,03_OPT/00/NSGA1_000/DES_00173,
0.8052941176,0.8882352941,0.1047058824,0.6541176471,0.588627451,0.5698039216,0.9016470588,0.4423529412,0.4737254902,2.941176471,0.1194117647,0.128627451,0.392,0.3745098039,0.446,0.9031372549,,-0.4059549,-0.5117101,6.91552,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00174,,1,03_OPT/00/NSGA1_000/DES_00174,
0.8105882353,0.8156862745,0.1105882353,0.6694117647,0.6035294118,0.5752941176,0.9181176471,0.3882352941,0.6807843137,9.035294118,0.1123529412,0.2635294118,0.462,0.4039215686,0.384,0.7935294118,,-0.774499,-0.5174577,6.8498,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00175,,1,03_OPT/00/NSGA1_000/DES_00175,
0.7817647059,0.8794117647,0.1043137255,0.6258823529,0.6370588235,0.5556862745,0.9016470588,0.3435294118,0.5019607843,-1.670588235,0.1135294118,0.1098039216,0.454,0.3784313725,0.49,0.9184313725,,-0.2472811,-0.490316,6.72061,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00176,,1,03_OPT/00/NSGA1_000/DES_00176,
0.7911764706,0.8862745098,0.1,0.6847058824,0.5141176471,0.5541176471,0.9030588235,0.3952941176,0.4705882353,-0.6823529412,0.1162745098,0.111372549,0.47,0.3490196078,0.416,0.8674509804,,-0.391876,-0.4577518,6.75803,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00177,,1,03_OPT/00/NSGA1_000/DES_00177,
0.8058823529,0.8098039216,0.1066666667,0.7094117647,0.5662745098,0.5454901961,0.9143529412,0.4564705882,0.6274509804,8.705882353,0.1088235294,0.1411764706,0.392,0.4784313725,0.452,0.941372549,,-0.6779197,-0.4388531,6.8045,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00178,,1,03_OPT/00/NSGA1_000/DES_00178,
0.8188235294,0.8647058824,0.1156862745,0.68,0.5811764706,0.5658823529,0.9091764706,0.3858823529,0.7905882353,8.211764706,0.1166666667,0.2023529412,0.484,0.4960784314,0.478,0.8852941176,,-0.6577857,-0.3327949,6.98883,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00179,,1,03_OPT/00/NSGA1_000/DES_00179,
0.7917647059,0.8539215686,0.1188235294,0.6670588235,0.417254902,0.5925490196,0.9261176471,0.4682352941,0.6462745098,6.235294118,0.1229411765,0.2243137255,0.43,0.4431372549,0.478,0.7909803922,,-0.5467001,-0.4491648,6.68412,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00180,,1,03_OPT/00/NSGA1_000/DES_00180,
0.8170588235,0.8382352941,0.1019607843,0.7,0.5364705882,0.5549019608,0.9101176471,0.4588235294,0.64,6.729411765,0.1292156863,0.2352941176,0.432,0.4882352941,0.476,0.9770588235,,-0.5463847,-0.4529064,6.90355,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00181,,1,03_OPT/00/NSGA1_000/DES_00181,
0.7870588235,0.8666666667,0.1070588235,0.6635294118,0.8196078431,0.562745098,0.8912941176,0.4376470588,0.6023529412,4.588235294,0.1307843137,0.1301960784,0.434,0.3588235294,0.446,0.752745098,,-0.3264894,-0.4318409,6.8177,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00182,,1,03_OPT/00/NSGA1_000/DES_00182,
0.7829411765,0.8352941176,0.1015686275,0.5811764706,0.6221568627,0.6254901961,0.9044705882,0.3552941176,0.4705882353,1.129411765,0.1315686275,0.1709803922,0.468,0.4431372549,0.408,0.8776470588,,-0.1979901,-0.6027252,6.64061,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00183,,1,03_OPT/00/NSGA1_000/DES_00183,
0.7858823529,0.8196078431,0.1137254902,0.6811764706,0.4135294118,0.5705882353,0.9251764706,0.3364705882,0.4705882353,8.705882353,0.09980392157,0.288627451,0.412,0.4921568627,0.496,0.9082352941,,-0.5161016,-0.3129586,6.62325,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00184,,1,03_OPT/00/NSGA1_000/DES_00184,
0.8070588235,0.818627451,0.1105882353,0.6670588235,0.3725490196,0.5549019608,0.9101176471,0.4494117647,0.6149019608,10.68235294,0.121372549,0.1835294118,0.468,0.4176470588,0.454,0.928627451,,-0.5467876,-0.4779806,6.80105,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00185,,1,03_OPT/00/NSGA1_000/DES_00185,
0.7970588235,0.8725490196,0.1023529412,0.6976470588,0.6333333333,0.5666666667,0.8837647059,0.3647058824,0.4580392157,7.223529412,0.1347058824,0.1019607843,0.466,0.2745098039,0.498,0.8470588235,,-0.3191769,-0.4017026,6.82677,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00186,,1,03_OPT/00/NSGA1_000/DES_00186,
0.7994117647,0.8274509804,0.1090196078,0.66,0.4284313725,0.571372549,0.9317647059,0.3223529412,0.5647058824,4.094117647,0.1201960784,0.2117647059,0.41,0.437254902,0.416,0.9235294118,,-0.4587258,-0.4755413,6.74183,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00187,,1,03_OPT/00/NSGA1_000/DES_00187,
0.8035294118,0.8225490196,0.1192156863,0.6364705882,0.5998039216,0.5980392157,0.8964705882,0.4564705882,0.5082352941,2.941176471,0.1201960784,0.1019607843,0.458,0.4,0.404,0.8903921569,,-0.3895785,-0.4615986,6.80228,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00188,,1,03_OPT/00/NSGA1_000/DES_00188,
0.8035294118,0.818627451,0.1031372549,0.7047058824,0.5178431373,0.5470588235,0.9228235294,0.4376470588,0.577254902,5.905882353,0.1143137255,0.2368627451,0.402,0.4333333333,0.398,0.8954901961,,-0.6933158,-0.5041345,6.78152,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00189,,1,03_OPT/00/NSGA1_000/DES_00189,
0.8082352941,0.8862745098,0.1035294118,0.6247058824,0.5476470588,0.5658823529,0.8847058824,0.4423529412,0.5239215686,4.094117647,0.1107843137,0.0831372549,0.466,0.3176470588,0.5,0.8445098039,,-0.450746,-0.6130323,6.91727,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00190,,1,03_OPT/00/NSGA1_000/DES_00190,
0.8105882353,0.8568627451,0.1074509804,0.6576470588,0.7898039216,0.557254902,0.9096470588,0.3952941176,0.5458823529,0.9647058824,0.1260784314,0.0862745098,0.458,0.4039215686,0.478,0.8776470588,,-0.3443726,-0.4077999,6.9819,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00191,,1,03_OPT/00/NSGA1_000/DES_00191,
0.8141176471,0.8745098039,0.1047058824,0.6305882353,0.3464705882,0.5549019608,0.9167058824,0.5294117647,0.6180392157,9.2,0.1335294118,0.2007843137,0.352,0.4921568627,0.494,0.9082352941,,-0.1271982,-0.2876708,6.87435,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00192,,1,03_OPT/00/NSGA1_000/DES_00192,
0.8082352941,0.8901960784,0.1011764706,0.6047058824,0.7525490196,0.5580392157,0.8941176471,0.4141176471,0.4266666667,6.070588235,0.1143137255,0.1584313725,0.424,0.3921568627,0.42,0.8980392157,,-0.4903995,-0.6703877,6.99998,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00193,,1,03_OPT/00/NSGA1_000/DES_00193,
0.79,0.8950980392,0.1094117647,0.6658823529,0.5849019608,0.5917647059,0.8974117647,0.4282352941,0.542745098,4.423529412,0.1076470588,0.1317647059,0.45,0.3941176471,0.508,0.9184313725,,-0.5925898,-0.5169436,6.81553,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00194,,1,03_OPT/00/NSGA1_000/DES_00194,
0.8323529412,0.8774509804,0.1003921569,0.6623529412,0.5066666667,0.5564705882,0.9035294118,0.4658823529,0.7780392157,6.729411765,0.08921568627,0.1584313725,0.462,0.4725490196,0.452,0.9362745098,,-0.9226788,-0.5819369,7.07477,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00195,,1,03_OPT/00/NSGA1_000/DES_00195,
0.8076470588,0.8490196078,0.1121568627,0.6529411765,0.4656862745,0.5870588235,0.9105882353,0.4447058824,0.5866666667,9.694117647,0.1194117647,0.2164705882,0.42,0.4568627451,0.39,0.9796078431,,-0.5785647,-0.5233979,6.82121,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00196,,1,03_OPT/00/NSGA1_000/DES_00196,
0.8023529412,0.8647058824,0.1133333333,0.6364705882,0.7376470588,0.6168627451,0.9138823529,0.4564705882,0.6305882353,0.4705882353,0.1205882353,0.2007843137,0.422,0.2921568627,0.508,0.9005882353,,-0.4683358,-0.5089899,6.91358,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00197,,1,03_OPT/00/NSGA1_000/DES_00197,
0.8123529412,0.8607843137,0.1274509804,0.6764705882,0.6221568627,0.5494117647,0.9402352941,0.3317647059,0.7215686275,1.952941176,0.1276470588,0.1411764706,0.446,0.431372549,0.506,0.8929411765,,-0.3742646,-0.2884965,6.96209,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00198,,1,03_OPT/00/NSGA1_000/DES_00198,
0.8094117647,0.8460784314,0.1164705882,0.6670588235,0.5998039216,0.5745098039,0.9148235294,0.4470588235,0.3482352941,-8.917647059,0.132745098,0.1019607843,0.45,0.4529411765,0.364,0.8394117647,,-0.2177997,-0.3998012,6.88425,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00199,,1,03_OPT/00/NSGA1_000/DES_00199,
0.8111764706,0.8656862745,0.1039215686,0.6552941176,0.6147058824,0.5737254902,0.9082352941,0.4,0.6901960784,3.270588235,0.121372549,0.1835294118,0.458,0.2901960784,0.442,0.9158823529,,-0.5138601,-0.5197542,6.92394,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00200,,1,03_OPT/00/NSGA1_000/DES_00200,
0.7852941176,0.8441176471,0.1070588235,0.6141176471,0.7078431373,0.5807843137,0.9143529412,0.4023529412,0.6211764706,3.435294118,0.1162745098,0.1129411765,0.484,0.4156862745,0.454,0.8649019608,,-0.3574077,-0.5398889,6.71737,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00201,,1,03_OPT/00/NSGA1_000/DES_00201,
0.8282352941,0.8705882353,0.1219607843,0.6682352941,0.6854901961,0.5729411765,0.8974117647,0.3247058824,0.671372549,5.411764706,0.1084313725,0.2180392157,0.394,0.3529411765,0.486,0.9821568627,,-0.7733808,-0.4502759,7.1293,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00202,,1,03_OPT/00/NSGA1_000/DES_00202,
0.7847058824,0.8735294118,0.1039215686,0.6129411765,0.5923529412,0.5470588235,0.8927058824,0.3929411765,0.5145098039,-0.5176470588,0.1088235294,0.1050980392,0.47,0.3784313725,0.34,0.7654901961,,-0.2749794,-0.5384518,6.71346,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00203,,1,03_OPT/00/NSGA1_000/DES_00203,
0.8088235294,0.9401960784,0.1007843137,0.6717647059,0.7935294118,0.5509803922,0.9049411765,0.3529411765,0.6274509804,4.258823529,0.112745098,0.1631372549,0.502,0.3960784314,0.41,0.8598039216,,-0.6651216,-0.4820399,7.1402,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00204,,1,03_OPT/00/NSGA1_000/DES_00204,
