_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp_y,_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_v_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_u_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_t_02,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_t_angle,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_sp,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_ax_end,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_v_02,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_u_02,_2_fwd_2_VERTICAL_2_FRAME_seg02_PM_PV_zr_end,_2_fwd_2_VERTICAL_2_FRAME_seg01_PM_PV_zr_end,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_sp_midPoint,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_ar_mid,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_Start,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_End,_2_fwd_2_VERTICAL_1_STEM_PM_PV_zr_bulbNose,_2_fwd_2_VERTICAL_0_PM_PV_zr_FP,f(x),FORCES,WAVEHEIGHTS,Design ID,Ancestry,FSOPT_Generation,FSOPT_Design_ID,FSOPT_Parent_ID
0.7733333333,0.4066666667,0.5270588235,0.4862745098,0.5325490196,0.3741176471,0.09035294118,-0.3529411765,0.4454901961,0.502745098,0.8847058824,0.3678431373,0.7082352941,0.5176470588,0.7025882353,0.191372549,0.8568627451,0.8466666667,,-0.03429874,-0.08117713,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00555,,1,03_OPT/00/NSGA1_000/DES_00555,
0.2966666667,0.23,0.5694117647,0.4690196078,0.5435294118,0.3317647059,0.1081960784,8.376470588,0.5741176471,0.4666666667,0.8705882353,0.3882352941,0.6454901961,1.584313725,0.5924705882,0.1603921569,0.9323529412,0.8043137255,,-0.2233836,0.197804,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00556,,1,03_OPT/00/NSGA1_000/DES_00556,
0.37,0.3566666667,0.4870588235,0.5003921569,0.5325490196,0.4282352941,0.09901960784,6.070588235,0.5584313725,0.4854901961,0.8870588235,0.3654901961,0.6596078431,1.490196078,0.6588235294,0.171372549,0.9480392157,0.797254902,,-0.6088739,-0.325887,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00557,,1,03_OPT/00/NSGA1_000/DES_00557,
0.5,0.3233333333,0.5647058824,0.5380392157,0.3541176471,0.3811764706,0.09749019608,8.376470588,0.2603921569,0.5262745098,0.8705882353,0.3105882353,0.6721568627,1.521568627,0.7195294118,0.1470588235,0.9284313725,0.7768627451,,-0.2737155,-0.291242,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00558,,1,03_OPT/00/NSGA1_000/DES_00558,
0.52,0.3333333333,0.5788235294,0.4643137255,0.1811764706,0.48,0.0908627451,7.388235294,0.4988235294,0.5278431373,0.8941176471,0.3866666667,0.6023529412,1.215686275,0.6927058824,0.1403921569,0.8911764706,0.7635294118,,-0.3932491,-0.9784737,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00559,,1,03_OPT/00/NSGA1_000/DES_00559,
0.42,0.42,0.4305882353,0.4878431373,0.348627451,0.2847058824,0.1280784314,2.776470588,0.5458823529,0.551372549,0.8729411765,0.3505882353,0.6533333333,0.7450980392,0.6997647059,0.1309803922,0.9156862745,0.7745098039,,0.8509249,0.5757408,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00560,,1,03_OPT/00/NSGA1_000/DES_00560,
0.5433333333,0.3466666667,0.5458823529,0.4988235294,0.6149019608,0.5717647059,0.1265490196,7.552941176,0.6901960784,0.4917647059,0.8847058824,0.3121568627,0.6823529412,0.7921568627,0.56,0.1360784314,0.9303921569,0.7737254902,,-0.4331557,-0.4950652,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00561,,1,03_OPT/00/NSGA1_000/DES_00561,
0.3733333333,0.5233333333,0.4188235294,0.431372549,0.6505882353,0.4941176471,0.1092156863,-0.6823529412,0.06901960784,0.4996078431,0.8835294118,0.3341176471,0.6305882353,1.482352941,0.68,0.1184313725,0.9470588235,0.8325490196,,-0.3965129,0.2155345,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00562,,1,03_OPT/00/NSGA1_000/DES_00562,
0.1866666667,0.1766666667,0.5482352941,0.4815686275,0.42,0.5505882353,0.104627451,-0.1882352941,0.6211764706,0.5215686275,0.9352941176,0.302745098,0.6054901961,0.862745098,0.6291764706,0.1494117647,0.9264705882,0.8176470588,,-0.677617,-0.5133947,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00563,,1,03_OPT/00/NSGA1_000/DES_00563,
0.3533333333,0.41,0.4988235294,0.4015686275,0.3403921569,0.5905882353,0.1138039216,-6.776470588,0.3294117647,0.5403921569,0.91,0.2556862745,0.6470588235,0.6588235294,0.7774117647,0.1454901961,0.9098039216,0.7839215686,,-0.1273672,-0.6233055,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00564,,1,03_OPT/00/NSGA1_000/DES_00564,
0.55,0.6666666667,0.5176470588,0.4,0.6341176471,0.3105882353,0.1428627451,7.717647059,0.5929411765,0.2925490196,0.8788235294,0.2768627451,0.6282352941,0.9725490196,0.7745882353,0.1149019608,0.8833333333,0.7376470588,,0.6135511,0.4531776,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00565,,1,03_OPT/00/NSGA1_000/DES_00565,
0.5266666667,0.28,0.5529411765,0.4156862745,0.5545098039,0.5552941176,0.1413333333,3.270588235,0.448627451,0.4980392157,0.9047058824,0.3192156863,0.64,1.105882353,0.7463529412,0.1811764706,0.9392156863,0.8137254902,,1.064632,1.422013,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00568,,1,03_OPT/00/NSGA1_000/DES_00568,
0.18,0.3533333333,0.2705882353,0.5129411765,0.3733333333,0.4541176471,0.1025882353,6.235294118,0.1662745098,0.5984313725,0.9705882353,0.3435294118,0.6258823529,0.7294117647,0.536,0.1607843137,0.9245098039,0.8058823529,,-0.2981863,-0.191088,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00569,,1,03_OPT/00/NSGA1_000/DES_00569,
0.45,0.21,0.4588235294,0.417254902,0.5160784314,0.52,0.1071764706,4.588235294,0.5019607843,0.4996078431,0.9341176471,0.3349019608,0.6956862745,1.301960784,0.5261176471,0.177254902,0.9441176471,0.8074509804,,-0.6818559,-0.39327,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00571,,1,03_OPT/00/NSGA1_000/DES_00571,
0.53,0.3433333333,0.5176470588,0.4768627451,0.5737254902,0.36,0.1158431373,5.247058824,0.7874509804,0.4007843137,0.8505882353,0.3764705882,0.6015686275,1.294117647,0.6108235294,0.1658823529,0.9333333333,0.8333333333,,-0.08819028,0.2406659,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00573,,1,03_OPT/00/NSGA1_000/DES_00573,
0.6966666667,0.7466666667,0.4188235294,0.4125490196,0.5874509804,0.5082352941,0.1168627451,0.4705882353,0.4109803922,0.4760784314,0.9123529412,0.3811764706,0.6533333333,0.5882352941,0.7096470588,0.1549019608,0.9029411765,0.8309803922,,0.3045159,0.5055885,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00575,,1,03_OPT/00/NSGA1_000/DES_00575,
0.45,0.2466666667,0.3529411765,0.6180392157,0.5956862745,0.3952941176,0.1219607843,8.376470588,0.5239215686,0.5403921569,0.9117647059,0.3709803922,0.742745098,1.035294118,0.5727058824,0.1639215686,0.8823529412,0.7933333333,,0.7780484,0.9608016,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00576,,1,03_OPT/00/NSGA1_000/DES_00576,
0.3433333333,0.1566666667,0.4047058824,0.5098039216,0.4803921569,0.4611764706,0.1087058824,-10.89411765,0.2541176471,0.5043137255,0.9064705882,0.3380392157,0.6188235294,0.9176470588,0.728,0.1466666667,0.9009803922,0.7901960784,,-0.141809,-0.2678611,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00578,,1,03_OPT/00/NSGA1_000/DES_00578,
0.3433333333,0.4366666667,0.4047058824,0.5098039216,0.4803921569,0.4611764706,0.1071764706,-10.89411765,0.3419607843,0.5121568627,0.9064705882,0.3380392157,0.6188235294,0.6196078431,0.7534117647,0.1443137255,0.9009803922,0.8066666667,,-0.02338246,-0.1380705,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00579,,1,03_OPT/00/NSGA1_000/DES_00579,
0.3433333333,0.6366666667,0.4964705882,0.4784313725,0.6478431373,0.5105882353,0.1051372549,2.117647059,0.1976470588,0.52,0.9182352941,0.3160784314,0.6384313725,1.239215686,0.704,0.1411764706,0.9117647059,0.8403921569,,-0.1147142,0.3917772,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00580,,1,03_OPT/00/NSGA1_000/DES_00580,
0.6566666667,0.7466666667,0.4470588235,0.4643137255,0.5243137255,0.5623529412,0.1020784314,5.411764706,0.3984313725,0.4619607843,0.8823529412,0.3717647059,0.6196078431,0.6352941176,0.6291764706,0.1764705882,0.9166666667,0.8396078431,,-0.6026306,-0.3661722,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00581,,1,03_OPT/00/NSGA1_000/DES_00581,
0.36,0.26,0.5341176471,0.5490196078,0.5105882353,0.4752941176,0.098,10.02352941,0.5145098039,0.5388235294,0.9282352941,0.377254902,0.6462745098,0.9333333333,0.5345882353,0.1670588235,0.9009803922,0.8498039216,,-0.679113,-0.2353361,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00582,,1,03_OPT/00/NSGA1_000/DES_00582,
0.4966666667,0.4166666667,0.4070588235,0.577254902,0.3678431373,0.5811764706,0.1285882353,7.552941176,0.6870588235,0.5388235294,0.8882352941,0.3215686275,0.671372549,1.231372549,0.6884705882,0.1529411765,0.9431372549,0.7525490196,,0.001868923,-0.1736559,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00584,,1,03_OPT/00/NSGA1_000/DES_00584,
0.2233333333,0.55,0.5529411765,0.4329411765,0.5215686275,0.52,0.130627451,9.2,0.5364705882,0.3725490196,0.8705882353,0.3317647059,0.6431372549,0.7294117647,0.5967058824,0.1333333333,0.9401960784,0.78,,-0.2934827,-0.500013,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00585,,1,03_OPT/00/NSGA1_000/DES_00585,
0.67,0.51,0.52,0.4878431373,0.2552941176,0.4352941176,0.1392941176,8.541176471,0.4988235294,0.3145098039,0.8694117647,0.337254902,0.6564705882,1.098039216,0.4668235294,0.1729411765,0.9441176471,0.8058823529,,0.3937296,0.5722719,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00586,,1,03_OPT/00/NSGA1_000/DES_00586,
0.4466666667,0.4666666667,0.5011764706,0.5019607843,0.5133333333,0.5011764706,0.0791372549,-2.658823529,0.5490196078,0.4164705882,0.9205882353,0.3764705882,0.6760784314,0.5019607843,0.6192941176,0.1431372549,0.8892156863,0.8537254902,,-0.8621543,-1.070074,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00587,,1,03_OPT/00/NSGA1_000/DES_00587,
0.4833333333,0.5933333333,0.5129411765,0.5521568627,0.5545098039,0.3788235294,0.1423529412,8.541176471,0.6494117647,0.311372549,0.9111764706,0.2909803922,0.6258823529,0.9647058824,0.6955294118,0.1364705882,0.9205882353,0.7894117647,,0.7829518,0.7202829,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00590,,1,03_OPT/00/NSGA1_000/DES_00590,
0.2066666667,0.32,0.5035294118,0.5019607843,0.01647058824,0.5647058824,0.1336862745,1.294117647,0.608627451,0.3803921569,0.8605882353,0.3568627451,0.6470588235,0.8941176471,0.5741176471,0.1345098039,0.9490196078,0.748627451,,-0.2047817,-0.7661495,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00591,,1,03_OPT/00/NSGA1_000/DES_00591,
0.8166666667,0.5433333333,0.5105882353,0.5380392157,0.211372549,0.4611764706,0.1260392157,2.941176471,0.3482352941,0.4352941176,0.8529411765,0.3325490196,0.6305882353,1.701960784,0.5416470588,0.1517647059,0.8666666667,0.7447058824,,0.5906695,0.5514718,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00592,,1,03_OPT/00/NSGA1_000/DES_00592,
0.4633333333,0.4533333333,0.4682352941,0.4470588235,0.5078431373,0.3176470588,0.1341960784,2.611764706,0.1160784314,0.5247058824,0.9405882353,0.2737254902,0.648627451,0.6509803922,0.5162352941,0.128627451,0.8254901961,0.8105882353,,1.42119,1.476933,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00593,,1,03_OPT/00/NSGA1_000/DES_00593,
0.3733333333,0.3366666667,0.3388235294,0.4345098039,0.5901960784,0.56,0.1138039216,8.376470588,0.5019607843,0.5482352941,0.9464705882,0.3333333333,0.6290196078,1.019607843,0.5402352941,0.1717647059,0.918627451,0.7980392157,,-0.3902402,-0.1570184,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00594,,1,03_OPT/00/NSGA1_000/DES_00594,
0.7066666667,0.5366666667,0.5670588235,0.4392156863,0.6203921569,0.5764705882,0.08219607843,-9.741176471,0.577254902,0.4149019608,0.8923529412,0.3552941176,0.6470588235,0.6588235294,0.7251764706,0.1501960784,0.8598039216,0.8058823529,,-0.4724813,-1.103592,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00595,,1,03_OPT/00/NSGA1_000/DES_00595,
0.6066666667,0.5033333333,0.5011764706,0.4423529412,0.6258823529,0.3482352941,0.1250196078,9.2,0.6337254902,0.4792156863,0.9294117647,0.3184313725,0.6643137255,0.9647058824,0.5557647059,0.1423529412,0.9245098039,0.7596078431,,0.2083591,-0.06896088,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00596,,1,03_OPT/00/NSGA1_000/DES_00596,
0.6066666667,0.5266666667,0.5929411765,0.4643137255,0.4392156863,0.5552941176,0.08882352941,6.235294118,0.1192156863,0.4776470588,0.9088235294,0.3529411765,0.6203921569,1.458823529,0.6941176471,0.1321568627,0.9039215686,0.7478431373,,-0.5297807,-1.060543,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00597,,1,03_OPT/00/NSGA1_000/DES_00597,
0.3366666667,0.3033333333,0.3788235294,0.4,0.211372549,0.4235294118,0.1260392157,-10.23529412,0.3231372549,0.5168627451,0.9758823529,0.3364705882,0.6541176471,0.6039215686,0.5134117647,0.1811764706,0.9029411765,0.8105882353,,0.6631792,0.5327112,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00598,,1,03_OPT/00/NSGA1_000/DES_00598,
0.29,0.1733333333,0.5364705882,0.5145098039,0.4117647059,0.4752941176,0.1122745098,1.458823529,0.2509803922,0.5560784314,0.9411764706,0.3349019608,0.6462745098,0.9647058824,0.6249411765,0.1662745098,0.9029411765,0.8435294118,,0.1748166,0.6048579,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00599,,1,03_OPT/00/NSGA1_000/DES_00599,
0.6266666667,0.6266666667,0.5647058824,0.4564705882,0.5462745098,0.5294117647,0.1066666667,-7.435294118,0.6337254902,0.457254902,0.8852941176,0.36,0.6337254902,1.003921569,0.7322352941,0.1615686275,0.8754901961,0.8121568627,,0.004864042,0.05985088,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00601,,1,03_OPT/00/NSGA1_000/DES_00601,
0.5433333333,0.2966666667,0.3952941176,0.4407843137,0.2250980392,0.4635294118,0.1270588235,-4.635294118,0.7403921569,0.4949019608,0.9229411765,0.3082352941,0.6070588235,0.7607843137,0.7745882353,0.1721568627,0.9078431373,0.7298039216,,0.3653232,-0.328702,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00602,,1,03_OPT/00/NSGA1_000/DES_00602,
0.5566666667,0.4766666667,0.4964705882,0.528627451,0.1290196078,0.4988235294,0.1362352941,2.776470588,0.5333333333,0.3301960784,0.87,0.3403921569,0.648627451,1.003921569,0.5529411765,0.1756862745,0.9401960784,0.7917647059,,0.3462326,0.2744407,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00603,,1,03_OPT/00/NSGA1_000/DES_00603,
0.3433333333,0.4066666667,0.5647058824,0.4737254902,0.4447058824,0.4658823529,0.1270588235,8.047058824,0.5364705882,0.311372549,0.9035294118,0.3192156863,0.608627451,1.098039216,0.6701176471,0.1094117647,0.9166666667,0.8050980392,,-0.2504553,-0.1349622,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00604,,1,03_OPT/00/NSGA1_000/DES_00604,
0.46,0.3233333333,0.4894117647,0.4831372549,0.3925490196,0.5035294118,0.1408235294,-3.482352941,0.5050980392,0.4933333333,0.9452941176,0.28,0.6188235294,0.6117647059,0.7364705882,0.1498039216,0.9460784314,0.748627451,,0.436276,0.2934625,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00605,,1,03_OPT/00/NSGA1_000/DES_00605,
0.7,0.6266666667,0.4682352941,0.4094117647,0.5188235294,0.4376470588,0.1102352941,7.223529412,0.4423529412,0.342745098,0.89,0.2596078431,0.6298039216,1.254901961,0.7745882353,0.1203921569,0.9323529412,0.708627451,,-0.7159576,-0.6969543,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00607,,1,03_OPT/00/NSGA1_000/DES_00607,
0.38,0.5466666667,0.4329411765,0.4423529412,0.6588235294,0.4611764706,0.09952941176,-5.952941176,0.06274509804,0.4823529412,0.8911764706,0.3231372549,0.6117647059,0.9333333333,0.6743529412,0.1070588235,0.937254902,0.8050980392,,-0.582451,-0.4428385,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00608,,1,03_OPT/00/NSGA1_000/DES_00608,
0.2666666667,0.32,0.4823529412,0.4203921569,0.4309803922,0.4329411765,0.111254902,-1.505882353,0.2980392157,0.5294117647,0.9652941176,0.3749019608,0.6047058824,0.5725490196,0.5670588235,0.1533333333,0.9009803922,0.8545098039,,-0.02561538,0.43512,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00609,,1,03_OPT/00/NSGA1_000/DES_00609,
0.64,0.31,0.4,0.4658823529,0.4090196078,0.4494117647,0.1296078431,7.882352941,0.3670588235,0.5168627451,0.9141176471,0.3976470588,0.7082352941,0.8235294118,0.5797647059,0.1549019608,0.9088235294,0.8129411765,,0.5822467,0.8429934,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00610,,1,03_OPT/00/NSGA1_000/DES_00610,
0.5033333333,0.6266666667,0.5717647059,0.4674509804,0.5654901961,0.5035294118,0.1132941176,4.094117647,0.5709803922,0.2580392157,0.8617647059,0.3396078431,0.6337254902,0.6745098039,0.6898823529,0.1239215686,0.9107843137,0.8160784314,,-0.5025142,-0.6872977,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00611,,1,03_OPT/00/NSGA1_000/DES_00611,
0.36,0.3266666667,0.4964705882,0.4,0.5188235294,0.5388235294,0.1229803922,0.3058823529,0.4956862745,0.4117647059,0.8823529412,0.3231372549,0.608627451,1.568627451,0.6065882353,0.1090196078,0.9392156863,0.7745098039,,-0.4772344,-0.2936278,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00612,,1,03_OPT/00/NSGA1_000/DES_00612,
0.42,0.4466666667,0.2917647059,0.4423529412,0.3349019608,0.5764705882,0.1117647059,6.070588235,0.3764705882,0.4854901961,0.9311764706,0.2894117647,0.622745098,0.9333333333,0.5416470588,0.1890196078,0.8960784314,0.7909803922,,-0.2612557,-0.5068734,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00613,,1,03_OPT/00/NSGA1_000/DES_00613,
0.3733333333,0.2333333333,0.4517647059,0.5129411765,0.5984313725,0.5788235294,0.1449019608,1.458823529,0.417254902,0.5152941176,0.9,0.3050980392,0.7341176471,1.28627451,0.4978823529,0.14,0.9362745098,0.811372549,,0.3706763,1.039315,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00614,,1,03_OPT/00/NSGA1_000/DES_00614,
0.2433333333,0.15,0.3529411765,0.511372549,0.4501960784,0.4941176471,0.08780392157,0.6352941176,0.128627451,0.5058823529,0.9641176471,0.3882352941,0.6250980392,0.2823529412,0.4752941176,0.1654901961,0.9333333333,0.7878431373,,-0.6620098,-1.021219,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00615,,1,03_OPT/00/NSGA1_000/DES_00615,
0.2033333333,0.69,0.5082352941,0.4125490196,0.4062745098,0.4658823529,0.1025882353,-1.176470588,0.4737254902,0.4807843137,0.9382352941,0.337254902,0.6431372549,1.129411765,0.5515294118,0.1439215686,0.9225490196,0.731372549,,-0.185216,-0.861155,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00616,,1,03_OPT/00/NSGA1_000/DES_00616,
0.1866666667,0.2033333333,0.4023529412,0.4847058824,0.3952941176,0.4117647059,0.07658823529,-4.470588235,0.2133333333,0.5341176471,0.9817647059,0.3631372549,0.6219607843,0.5254901961,0.5134117647,0.1741176471,0.9215686275,0.7776470588,,-0.530964,-1.029218,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00617,,1,03_OPT/00/NSGA1_000/DES_00617,
0.5833333333,0.62,0.5858823529,0.4784313725,0.06039215686,0.5976470588,0.1326666667,3.435294118,0.6117647059,0.5435294118,0.8711764706,0.3215686275,0.6141176471,1.207843137,0.5303529412,0.1447058824,0.9480392157,0.7447058824,,-0.06459616,-0.2994784,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00618,,1,03_OPT/00/NSGA1_000/DES_00618,
0.4266666667,0.3333333333,0.3882352941,0.5694117647,0.5737254902,0.3929411765,0.1163529412,-14.84705882,0.4078431373,0.5341176471,0.9047058824,0.3192156863,0.617254902,0.862745098,0.6814117647,0.1517647059,0.9205882353,0.8074509804,,0.3682655,0.5328076,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00619,,1,03_OPT/00/NSGA1_000/DES_00619,
0.5566666667,0.3,0.5694117647,0.4752941176,0.6039215686,0.4964705882,0.1000392157,-4.141176471,0.3921568627,0.4305882353,0.8958823529,0.3929411765,0.6619607843,0.8235294118,0.6305882353,0.1662745098,0.8990196078,0.828627451,,-0.5207455,-0.2597864,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00620,,1,03_OPT/00/NSGA1_000/DES_00620,
0.4733333333,0.3866666667,0.5105882353,0.4596078431,0.5325490196,0.5082352941,0.1219607843,10.18823529,0.6023529412,0.471372549,0.8582352941,0.3631372549,0.6039215686,1.121568627,0.5783529412,0.1603921569,0.9225490196,0.8396078431,,-0.2510852,0.2679911,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00622,,1,03_OPT/00/NSGA1_000/DES_00622,
0.34,0.5133333333,0.3788235294,0.4203921569,0.4803921569,0.4447058824,0.1158431373,4.752941176,0.2290196078,0.3552941176,0.9329411765,0.3631372549,0.64,1.576470588,0.5402352941,0.1709803922,0.9460784314,0.7109803922,,-0.05023244,-0.6112604,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00623,,1,03_OPT/00/NSGA1_000/DES_00623,
0.35,0.19,0.5270588235,0.5411764706,0.5407843137,0.5364705882,0.07454901961,11.50588235,0.4423529412,0.4180392157,0.9635294118,0.3850980392,0.6266666667,0.5960784314,0.6376470588,0.1717647059,0.9421568627,0.7462745098,,-0.1813504,-0.8852969,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00624,,1,03_OPT/00/NSGA1_000/DES_00624,
0.2966666667,0.17,0.5905882353,0.4737254902,0.5298039216,0.5694117647,0.1234901961,0.1411764706,0.6243137255,0.5874509804,0.8735294118,0.3623529412,0.6282352941,1.309803922,0.6503529412,0.1631372549,0.9274509804,0.7988235294,,0.1809629,0.6081172,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00625,,1,03_OPT/00/NSGA1_000/DES_00625,
0.25,0.26,0.5152941176,0.4909803922,0.5298039216,0.5482352941,0.1316470588,-0.5176470588,0.5741176471,0.5168627451,0.8941176471,0.3380392157,0.6462745098,0.8784313725,0.5656470588,0.162745098,0.9137254902,0.8356862745,,0.3286586,0.8878082,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00627,,1,03_OPT/00/NSGA1_000/DES_00627,
0.38,0.3733333333,0.4282352941,0.4737254902,0.3129411765,0.3576470588,0.1041176471,-5.623529412,0.4235294118,0.4258823529,0.9782352941,0.3317647059,0.6376470588,1.654901961,0.5910588235,0.1607843137,0.9460784314,0.7690196078,,-0.2502073,-0.4150892,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00629,,1,03_OPT/00/NSGA1_000/DES_00629,
0.5166666667,0.5933333333,0.3976470588,0.4674509804,0.6698039216,0.5952941176,0.08882352941,-4.305882353,0.3984313725,0.4023529412,0.9194117647,0.3521568627,0.6588235294,1.521568627,0.6178823529,0.148627451,0.9147058824,0.7988235294,,-0.9579861,-0.8795745,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00630,,1,03_OPT/00/NSGA1_000/DES_00630,
0.4066666667,0.28,0.5717647059,0.4423529412,0.5325490196,0.48,0.1122745098,7.552941176,0.3764705882,0.2674509804,0.9241176471,0.3403921569,0.6290196078,1.145098039,0.6065882353,0.1133333333,0.9362745098,0.8215686275,,-0.9141738,-0.6410558,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00631,,1,03_OPT/00/NSGA1_000/DES_00631,
0.53,0.3433333333,0.5176470588,0.4768627451,0.4776470588,0.4164705882,0.1158431373,5.247058824,0.7874509804,0.4007843137,0.8505882353,0.3764705882,0.6117647059,1.02745098,0.6108235294,0.1658823529,0.9333333333,0.8145098039,,-0.2674672,0.001518086,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00632,,1,03_OPT/00/NSGA1_000/DES_00632,
0.2933333333,0.71,0.5176470588,0.542745098,0.6615686275,0.5388235294,0.08933333333,-4.470588235,0.351372549,0.5576470588,0.8717647059,0.3607843137,0.6298039216,1.098039216,0.5924705882,0.1337254902,0.9156862745,0.8223529412,,-0.7674478,-0.237581,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00633,,1,03_OPT/00/NSGA1_000/DES_00633,
0.1566666667,0.2666666667,0.4117647059,0.5364705882,0.6203921569,0.5858823529,0.1331764706,9.2,0.6274509804,0.5184313725,0.9147058824,0.3584313725,0.6823529412,0.8862745098,0.5642352941,0.1631372549,0.9460784314,0.8168627451,,-0.2431929,0.407265,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00634,,1,03_OPT/00/NSGA1_000/DES_00634,
